	A32_Cntrl	A36_Cntrl	A37_Cntrl	A39_Cntrl	A50_Cntrl	A33_KO	A35_KO	A51_KO
ENSMUSG00000032033.11	0	0	0	0	0	0	0	0
ENSMUSG00000032034.5	216.768073783667	148.92981506122	228.724616628354	228.53006308836	271.321763174104	318.803702613586	188.045809457388	145.510418558498
ENSMUSG00000032035.11	95.1511021550399	132.483577815196	63.0019902090077	53.0050716668819	96.820214244701	101.131083910654	161.328918496229	60.1734813587773
ENSMUSG00000032036.11	66.1646736839681	129.742538274192	167.092234902151	139.898631776524	195.892061378814	94.389011649944	73.9852365078248	106.124139850934
ENSMUSG00000032038.6	13.8630744861647	17.3599170930257	15.0656933108497	18.2476476230249	14.6356137811757	11.5578381612176	27.7444636904343	7.6584430820262
ENSMUSG00000032040.11	32.7672669672985	4.56839923500676	35.6098205529174	6.08254920767498	11.2581644470583	12.5209913413191	23.6341727733329	28.4456457332402
ENSMUSG00000032041.11	14.4932142355359	11.8778380110176	13.6960848280452	3.4757424043857	5.62908222352913	2.88945954030441	3.08271818782603	15.3168861640524
ENSMUSG00000032042.7	59.2331364408857	45.6839923500676	27.3921696560903	41.7089088526284	63.0457209035263	24.0788295025367	9.2481545634781	37.1981521126987
ENSMUSG00000032044.4	17.6439129823915	15.532557399023	6.84804241402258	21.7233900274106	21.3905124494107	6.74207226071028	2.05514545855069	6.56437978459388
ENSMUSG00000032046.11	47.8906209522055	58.4755102080866	105.459853175948	74.7284616942926	84.436233352937	48.1576590050735	77.0679546956508	47.0447217895895
ENSMUSG00000032047.5	301.206800199398	256.74403700738	197.22362152385	271.107907542085	262.315231616457	185.888563759584	250.727745943184	266.951444573485
ENSMUSG00000032050.12	143.041723107245	118.778380110176	93.1333768307071	91.2382381151247	105.826745802348	209.004240082019	152.080763932751	126.911342502148
ENSMUSG00000032051.8	10.082235989938	18.2735969400271	31.5009951045039	8.68935601096425	30.3970440070573	27.9314422229426	17.4687363976808	8.75250637945851
ENSMUSG00000032053.7	3.15069874685562	0	0	0	0	0	0	0
ENSMUSG00000032056.9	0	0	0	0	0	0	0	0
ENSMUSG00000032057.8	0	0	0	0	0	0.963153180101469	3.08271818782603	0
ENSMUSG00000032058.10	61.1235556889991	86.7995854651285	80.8069004854664	66.9080412844248	45.032657788233	63.568109886697	64.7370819443467	50.3269116818864
ENSMUSG00000032059.9	18.2740527317626	35.6335140330528	32.8706035873084	13.0340340164464	28.1454111176457	9.63153180101469	25.6893182318836	4.37625318972926
ENSMUSG00000032060.9	117.205993383029	68.5259885251015	73.9588580714439	79.0731396997747	67.5489866823496	310.135323992673	326.768127909559	478.105660977921
ENSMUSG00000032062.1	8.19181674182462	7.30943877601082	6.84804241402258	3.4757424043857	29.2712275623515	25.0419826826382	28.7720364197096	51.4209749793188
ENSMUSG00000032064.13	112.16487538806	102.332142864152	60.2627732433987	67.7769768855212	66.4231702376437	101.131083910654	30.8271818782603	41.5744053024279
ENSMUSG00000032065.5	1.89041924811337	0	0	0	0	0	3.08271818782603	0
ENSMUSG00000032066.9	0	1.82735969400271	0	0	0	0	0	0
ENSMUSG00000032067.5	88.8497046613286	52.9934311260785	49.3059053809626	55.6118784701712	68.6748031270554	22.1525231423338	47.2683455466658	30.6337723281048
ENSMUSG00000032068.10	14.4932142355359	26.4967155630392	13.6960848280452	18.2476476230249	33.7744933411748	7.70522544081175	21.5790273147822	2.18812659486463
ENSMUSG00000032076.14	7.5616769924535	11.8778380110176	2.73921696560903	8.68935601096425	3.37744933411748	26.0051358627397	14.3860182098548	27.3515824358079
ENSMUSG00000032077.4	27.0960092229584	21.0146364810311	8.2176508968271	13.9029696175428	9.00653155764661	9.63153180101469	12.3308727513041	14.2228228666201
ENSMUSG00000032078.12	27.0960092229584	31.9787946450473	56.1539477949852	27.8059392350856	29.2712275623515	80.9048671285234	82.2058183420275	190.367013753223
ENSMUSG00000032079.7	0	0	0	0	0	0	0	0
ENSMUSG00000032080.6	0	0	0	0	0	0	0	0
ENSMUSG00000032081.5	0	0	0	0	0	0	0	0
ENSMUSG00000032083.8	0	0	0	10.4272272131571	0	0	0	0
ENSMUSG00000032085.4	29.6165682204429	34.7198341860514	36.9794290357219	27.8059392350856	6.75489866823496	25.0419826826382	3.08271818782603	14.2228228666201
ENSMUSG00000032086.8	208.576257041842	255.830357160379	235.572659042377	202.461995055467	225.163288941165	281.240728589629	217.845418606373	306.337723281048
ENSMUSG00000032087.9	0	0	0	0	0	0	0	2.18812659486463
ENSMUSG00000032089.12	10.7123757393091	3.65471938800541	0	4.34467800548213	13.5097973364699	12.5209913413191	0	2.18812659486463
ENSMUSG00000032091.10	0	0	0	0	0	0	0	0
ENSMUSG00000032092.4	0	0	0	0	0	0	0	0
ENSMUSG00000032093.6	1.89041924811337	0	10.9568678624361	0	0	0	0	0
ENSMUSG00000032094.7	0	0	1.36960848280452	0	0	0	0	0
ENSMUSG00000032096.11	112.795015137431	106.900542099158	98.6118107619252	102.534400929378	113.707460915288	206.114780541714	173.659791247533	100.653823363773
ENSMUSG00000032097.9	260.247716490275	237.556760220352	205.441272420677	176.393927022574	203.772776491755	399.70856974211	336.016282473038	212.248279701869
ENSMUSG00000032098.9	0.630139749371125	2.74103954100406	0	0	0	1.92630636020294	1.02757272927534	5.47031648716157
ENSMUSG00000032099.2	0	0	0	0	0	0	0	0
ENSMUSG00000032101.5	0	0	0	0	0	0	0	0
ENSMUSG00000032103.6	0	0	0	0.868935601096425	0	0	0	0
ENSMUSG00000032105.4	3.15069874685562	11.8778380110176	1.36960848280452	6.9514848087714	10.1323480023524	1.92630636020294	3.08271818782603	0
ENSMUSG00000032108.3	0	0	0	0	0	0	0	0
ENSMUSG00000032109.10	37.8083849622675	51.1660714320758	60.2627732433987	53.0050716668819	16.8872466705874	8.66837862091322	5.13786364637672	33.9159622204017
ENSMUSG00000032110.4	0	0	0	0	0	2.88945954030441	2.05514545855069	0
ENSMUSG00000032112.9	11.3425154886802	11.8778380110176	6.84804241402258	3.4757424043857	7.88071511294078	11.5578381612176	9.2481545634781	20.787202651214
ENSMUSG00000032113.11	3.15069874685562	1.82735969400271	8.2176508968271	38.2331664482427	12.3839808917641	4.81576590050735	24.6617455026083	65.6437978459388
ENSMUSG00000032114.8	74.3564904257927	58.4755102080866	90.3941598650981	135.553953771042	104.700929357642	11.5578381612176	34.9374727953617	44.8565951947249
ENSMUSG00000032115.9	120.986831879256	89.5406250061326	139.700065246061	94.7139805195104	74.3038853505845	101.131083910654	176.742509435359	138.946038773904
ENSMUSG00000032116.13	90.740123909442	105.073182405156	84.91572593388	54.7429428690748	100.197663578819	122.320453872887	123.308727513041	76.584430820262
ENSMUSG00000032118.11	0	0.913679847001353	0	0.868935601096425	0	0	0	1.09406329743231
ENSMUSG00000032119.4	29.6165682204429	42.0292729620622	21.9137357248723	33.8884884427606	49.5359235670564	37.5629740239573	48.2959182759412	25.1634558409432
ENSMUSG00000032120.10	32.1371272179274	34.7198341860514	75.3284665542484	64.3012344811355	28.1454111176457	38.5261272040588	38.0201909831877	51.4209749793188
ENSMUSG00000032121.8	5.041117994969	0.913679847001353	0	1.73787120219285	3.37744933411748	0	0	9.84656967689083
ENSMUSG00000032122.10	14.4932142355359	10.9641581640162	19.1745187592632	26.9370036339892	16.8872466705874	12.5209913413191	4.11029091710138	15.3168861640524
ENSMUSG00000032123.4	13.2329347367936	25.5830357160379	34.2402120701129	22.5923256285071	15.7614302258816	27.9314422229426	33.9099000660864	16.4109494614847
ENSMUSG00000032125.15	115.315574134916	149.843494908222	79.4372920026619	99.9275941260889	103.575112912936	102.094237090756	103.78484565681	160.82730472255
ENSMUSG00000032126.11	39.0686644610097	37.4608737270555	53.4147308293761	18.2476476230249	34.9003097858806	40.4524335642617	25.6893182318836	20.787202651214
ENSMUSG00000032127.8	36.5481054635252	46.597672197069	34.2402120701129	34.757424043857	49.5359235670564	62.6049567065955	45.2132000881151	47.0447217895895
ENSMUSG00000032128.10	1.89041924811337	6.39575892900947	0	2.60680680328928	0	6.74207226071028	8.22058183420275	0
ENSMUSG00000032131.11	0	4.56839923500676	0	0	2.25163288941165	3.85261272040588	0	2.18812659486463
ENSMUSG00000032134.6	0	0	10.9568678624361	9.55829161206068	0	3.85261272040588	0	0
ENSMUSG00000032135.10	105.863477894349	193.700127564287	78.0676835198574	76.4663328964854	95.6943977999952	136.767751574409	169.549500330432	189.27295045579
ENSMUSG00000032171.6	31.5069874685562	40.2019132680595	21.9137357248723	38.2331664482427	23.6421453388223	21.1893699622323	34.9374727953617	24.0693925435109
ENSMUSG00000032172.7	1.26027949874225	6.39575892900947	6.84804241402258	4.34467800548213	1.12581644470583	9.63153180101469	7.19300910492741	0
ENSMUSG00000032174.4	0	0	0	0	0	0.963153180101469	0	0
ENSMUSG00000032175.10	68.6852326814526	76.7491071481136	84.91572593388	81.679946503064	101.323480023524	84.7574798489293	75.0128092371001	53.6091015741834
ENSMUSG00000032177.12	478.276069772684	461.408322735683	788.894486095401	675.162962051922	591.053633470559	259.088205447295	367.871037080573	175.05012758917
ENSMUSG00000032178.9	141.151303859132	124.260459192184	136.960848280452	123.388855355692	94.5685813552894	186.851716939685	192.156100374489	225.377039271057
ENSMUSG00000032179.7	1.89041924811337	2.74103954100406	1.36960848280452	0	1.12581644470583	0	0	0
ENSMUSG00000032180.10	1.89041924811337	10.0504783170149	13.6960848280452	31.2816816394713	12.3839808917641	5.77891908060881	5.13786364637672	6.56437978459388
ENSMUSG00000032181.6	3.15069874685562	0	0	4.34467800548213	0	1.92630636020294	1.02757272927534	1.09406329743231
ENSMUSG00000032182.10	20.164471979876	39.2882334210582	24.6529526904813	13.9029696175428	11.2581644470583	26.9682890428411	54.4613546515932	18.5990760563493
ENSMUSG00000032184.4	5.041117994969	0.913679847001353	0	4.34467800548213	0	1.92630636020294	6.16543637565206	3.28218989229694
ENSMUSG00000032185.10	112.795015137431	107.81422194616	87.654942899489	105.141207732667	156.48848581411	120.394147512684	123.308727513041	99.5597600663406
ENSMUSG00000032186.10	14.4932142355359	13.7051977050203	28.7617781388948	6.9514848087714	29.2712275623515	8.66837862091322	2.05514545855069	13.1287595691878
ENSMUSG00000032187.12	496.550122504446	459.58096304168	723.153278920784	649.963829620126	519.001381009386	582.707673961389	647.370819443467	687.071750787493
ENSMUSG00000032191.5	1.26027949874225	0	0	0	0	0	1.02757272927534	0
ENSMUSG00000032192.8	29.6165682204429	53.9071109730798	19.1745187592632	17.3787120219285	59.6682715694088	5.77891908060881	28.7720364197096	32.8218989229694
ENSMUSG00000032193.8	12.6027949874225	9.13679847001353	12.3264763452406	23.4612612296035	7.88071511294078	13.4841445214206	11.3033000220288	25.1634558409432
ENSMUSG00000032194.8	303.727359196882	284.154432417421	334.184469804302	349.312111640763	249.931250724693	233.083069584556	316.492400616806	274.609887655511
ENSMUSG00000032198.8	404.549719096262	455.012563806674	442.383539945859	528.312845466627	489.730153447034	433.418931045661	480.904037300861	557.97228169048
ENSMUSG00000032199.8	119.726552380514	124.260459192184	89.0245513822935	180.738605028056	123.839808917641	213.820005982526	174.687363976809	184.896697266061
ENSMUSG00000032202.7	3.15069874685562	1.82735969400271	5.47843393121806	4.34467800548213	4.5032657788233	3.85261272040588	0	2.18812659486463
ENSMUSG00000032204.9	0	0	0	2.60680680328928	0	0	1.02757272927534	0
ENSMUSG00000032207.9	0	0	1.36960848280452	0	7.88071511294078	5.77891908060881	1.02757272927534	7.6584430820262
ENSMUSG00000032212.9	1493.43120600957	1698.53083557551	2588.56003250054	2413.03416424477	2150.30940938813	2479.15628558118	2193.86777700286	2153.11656934679
ENSMUSG00000032215.11	22.6850309773605	39.2882334210582	30.1313866216994	37.3642308471463	31.5228604517631	11.5578381612176	34.9374727953617	16.4109494614847
ENSMUSG00000032216.10	2056.77614194735	1915.98663916184	1653.11743874505	1754.38097861368	1978.05949334814	1414.87202156906	1669.80568507243	1041.54825915556
ENSMUSG00000032217.8	356.659098144057	306.082748745453	268.443262629685	278.928327951953	273.573396063516	391.040191121196	359.65045524637	389.486533885904
ENSMUSG00000032218.6	5.67125774434012	2.74103954100406	1.36960848280452	3.4757424043857	2.25163288941165	18.2999104219279	40.0753364417384	12.0346962717555
ENSMUSG00000032220.9	59.8632761902569	48.4250318910717	41.0882544841355	46.922522459207	32.648676896469	89.5732457494366	65.764654673622	160.82730472255
ENSMUSG00000032221.10	1.26027949874225	5.48207908200812	2.73921696560903	0	3.37744933411748	0.963153180101469	18.4963091269562	4.37625318972926
ENSMUSG00000032224.10	2.5205589974845	4.56839923500676	4.10882544841355	8.68935601096425	3.37744933411748	4.81576590050735	1.02757272927534	2.18812659486463
ENSMUSG00000032226.5	0.630139749371125	0	0	0	0	0	0	0
ENSMUSG00000032228.12	316.330154184305	254.002997466376	220.506965731527	204.19986625766	208.276042270578	222.488384603439	237.369300462604	218.812659486463
ENSMUSG00000032231.10	23.3151707267316	44.7703125030663	38.3490375185265	19.9855188252178	27.0195946729398	139.657211114713	68.8473728614481	316.184292957939
ENSMUSG00000032232.10	140.521164109761	184.563329094273	235.572659042377	176.393927022574	227.414921830577	136.767751574409	125.363872971592	115.970709527825
ENSMUSG00000032235.11	202.904999297502	87.7132653121299	109.568678624361	64.3012344811355	70.9264360164671	62.6049567065955	92.481545634781	72.2081776305327
ENSMUSG00000032238.13	235.04212651543	373.695057423553	368.424681874415	318.030430001292	383.903407644687	170.47811287796	95.564263822607	179.426380778899
ENSMUSG00000032239.9	33.3974067166696	39.2882334210582	82.176508968271	53.0050716668819	33.7744933411748	15.4104508816235	41.1029091710138	8.75250637945851
ENSMUSG00000032243.8	3.78083849622675	14.6188775520216	65.7412071746168	19.1165832241214	16.8872466705874	72.2364885076102	32.882327336811	66.7378611433712
ENSMUSG00000032244.8	95.1511021550399	84.9722257711258	93.1333768307071	63.4322988800391	99.0718471341127	194.556942380497	147.97047301565	91.9013169843144
ENSMUSG00000032245.8	7.5616769924535	15.532557399023	16.4353017936542	5.21361360657855	3.37744933411748	11.5578381612176	6.16543637565206	6.56437978459388
ENSMUSG00000032246.9	1.89041924811337	3.65471938800541	2.73921696560903	3.4757424043857	2.25163288941165	3.85261272040588	8.22058183420275	4.37625318972926
ENSMUSG00000032249.10	67.4249531827104	73.0943877601082	99.9814192447297	99.9275941260889	117.084910249406	79.9417139484219	60.6267910272453	130.193532394445
ENSMUSG00000032251.8	2.5205589974845	1.82735969400271	0	8.68935601096425	3.37744933411748	2.88945954030441	4.11029091710138	10.9406329743231
ENSMUSG00000032252.10	27.7261489723295	32.8924744920487	19.1745187592632	27.8059392350856	42.7810248988214	51.0471185453779	67.8198001321727	25.1634558409432
ENSMUSG00000032253.9	812.25013693938	722.72075897807	676.586590505431	589.138337543376	713.767625943494	1195.27309650592	791.231001542015	859.933751781799
ENSMUSG00000032254.9	3.15069874685562	5.48207908200812	1.36960848280452	2.60680680328928	3.37744933411748	5.77891908060881	6.16543637565206	1.09406329743231
ENSMUSG00000032257.5	0.630139749371125	11.8778380110176	0	1.73787120219285	3.37744933411748	0.963153180101469	1.02757272927534	3.28218989229694
ENSMUSG00000032258.11	66.1646736839681	40.2019132680595	50.6755138637671	78.2042040986783	39.4035755647039	19.2630636020294	22.6066000440576	26.2575191383755
ENSMUSG00000032259.7	4.41097824559787	3.65471938800541	8.2176508968271	0	0	3.85261272040588	19.5238818562315	0
ENSMUSG00000032261.12	10.082235989938	1.82735969400271	4.10882544841355	0.868935601096425	9.00653155764661	28.8945954030441	2.05514545855069	70.0200510356681
ENSMUSG00000032262.9	0	0	0	0	0	0	0	0
ENSMUSG00000032263.10	32.1371272179274	34.7198341860514	43.8274714497445	65.1701700822319	72.0522524611729	15.4104508816235	16.4411636684055	21.8812659486463
ENSMUSG00000032264.8	80.0277481701329	41.1155931150609	45.197079932549	100.796529727185	88.9394991317603	71.2733353275087	105.83999111536	85.3369371997205
ENSMUSG00000032265.10	57.9728569421435	102.332142864152	110.938287107166	43.4467800548213	59.6682715694088	1708.63374150001	1068.67563844636	1162.98928517055
ENSMUSG00000032267.7	565.86549493527	415.724330385616	401.295285461723	549.167299892941	342.248199190571	1055.61588539121	1104.640683971	1427.75260314917
ENSMUSG00000032268.9	3.15069874685562	7.30943877601082	1.36960848280452	0	1.12581644470583	27.9314422229426	15.4135909391302	20.787202651214
ENSMUSG00000032269.7	0	0	0	0	0	0	0	0
ENSMUSG00000032271.9	1.89041924811337	14.6188775520216	0	6.08254920767498	0	9.63153180101469	1.02757272927534	12.0346962717555
ENSMUSG00000032274.8	0	0	0	0	0	0	0	0
ENSMUSG00000032278.7	8.82195649119575	1.82735969400271	4.10882544841355	0.868935601096425	1.12581644470583	2.88945954030441	12.3308727513041	5.47031648716157
ENSMUSG00000032279.10	199.124160801275	119.692059957177	123.264763452406	126.864597760078	141.852872032934	80.9048671285234	124.336300242317	82.0547473074236
ENSMUSG00000032280.12	47.2604812028344	51.1660714320758	49.3059053809626	44.3157156559177	39.4035755647039	69.3470289673058	45.2132000881151	84.2428739022882
ENSMUSG00000032281.7	4.41097824559787	3.65471938800541	1.36960848280452	6.08254920767498	9.00653155764661	4.81576590050735	0	0
ENSMUSG00000032285.11	44.1097824559787	47.5113520440703	28.7617781388948	39.9710376504356	24.7679617835282	89.5732457494366	65.764654673622	99.5597600663406
ENSMUSG00000032288.9	3.15069874685562	9.13679847001353	6.84804241402258	3.4757424043857	18.0130631152932	16.373604061725	8.22058183420275	0
ENSMUSG00000032289.11	62.3838351877414	113.296301028168	94.5029853135116	81.679946503064	181.256447597638	99.2047775504513	137.694745722896	121.441026014987
ENSMUSG00000032290.6	26.4658694735872	36.5471938800541	26.0225611732858	35.6263596449534	27.0195946729398	48.1576590050735	17.4687363976808	38.292215410131
ENSMUSG00000032291.8	0	0	0	0	0	0	0	0
ENSMUSG00000032292.4	0	0.913679847001353	0	4.34467800548213	0	3.85261272040588	0	0
ENSMUSG00000032293.7	117.205993383029	82.2311862301218	69.8500326230303	56.4808140712677	63.0457209035263	99.2047775504513	47.2683455466658	83.1488106048559
ENSMUSG00000032294.12	562.714796188415	522.624872484774	783.416052164183	777.697362981301	620.32486103291	985.305703243803	868.298956237666	1541.53518608213
ENSMUSG00000032295.11	105.863477894349	92.2816645471366	102.720636210339	159.015215000646	119.336543138818	60.6786503463926	99.6745547397084	102.841949958638
ENSMUSG00000032297.7	0	0	0	1.73787120219285	0	0	0	0
ENSMUSG00000032298.9	10.7123757393091	14.6188775520216	49.3059053809626	19.9855188252178	18.0130631152932	4.81576590050735	23.6341727733329	3.28218989229694
ENSMUSG00000032299.9	18.2740527317626	11.8778380110176	2.73921696560903	17.3787120219285	22.5163288941165	26.0051358627397	13.3584454805795	12.0346962717555
ENSMUSG00000032300.6	97.6716611525244	100.504783170149	98.6118107619252	46.922522459207	61.9199044588204	61.641803526494	106.867563844636	109.406329743231
ENSMUSG00000032301.9	161.945915588379	137.051977050203	126.003980418015	201.593059454371	191.38879559999	266.793430888107	247.645027755358	241.787988732541
ENSMUSG00000032303.6	0	0	0	0	0	0	3.08271818782603	0
ENSMUSG00000032305.10	124.137530626112	127.915178580189	97.2422022791206	137.291824973235	105.826745802348	144.47297701522	151.053191203476	163.015431317415
ENSMUSG00000032306.10	245.754502254739	148.92981506122	191.745187592632	245.908775110288	188.011346265873	208.041086901917	262.031045965213	271.327697763214
ENSMUSG00000032307.12	47.8906209522055	64.871269137096	16.4353017936542	47.7914580603034	36.0261262305864	32.74720812345	44.1856273588398	15.3168861640524
ENSMUSG00000032308.8	34.6576862154119	41.1155931150609	26.0225611732858	31.2816816394713	36.0261262305864	49.1208121851749	50.3510637344919	136.757912179039
ENSMUSG00000032309.11	149.973260350328	113.296301028168	167.092234902151	152.063730191874	218.40839027293	71.2733353275087	123.308727513041	105.030076553502
ENSMUSG00000032310.3	0	0	0	0	0	0	0	0
ENSMUSG00000032311.13	21.4247514786182	17.3599170930257	28.7617781388948	3.4757424043857	16.8872466705874	6.74207226071028	1.02757272927534	1.09406329743231
ENSMUSG00000032312.6	16.3836334836492	2.74103954100406	13.6960848280452	10.4272272131571	3.37744933411748	20.2262167821309	16.4411636684055	16.4109494614847
ENSMUSG00000032313.7	11.9726552380514	18.2735969400271	17.8049102764587	7.82042040986783	11.2581644470583	1.92630636020294	2.05514545855069	2.18812659486463
ENSMUSG00000032314.10	173.288431077059	146.188775520216	106.829461658752	107.748014535957	136.223789809405	87.6469393892337	58.5716455686946	85.3369371997205
ENSMUSG00000032315.5	0	0	0	0	0	1.92630636020294	0	0
ENSMUSG00000032316.7	180.219968320142	126.087818886187	165.722626419346	164.228828607224	81.0587840188195	163.73604061725	139.749891181447	149.886671748227
ENSMUSG00000032318.8	0	0	0	0	0	0	0	0
ENSMUSG00000032320.7	37.1782452128964	29.2377551040433	24.6529526904813	5.21361360657855	11.2581644470583	8.66837862091322	8.22058183420275	16.4109494614847
ENSMUSG00000032322.10	8.19181674182462	21.0146364810311	13.6960848280452	19.1165832241214	9.00653155764661	26.9682890428411	39.0477637124631	70.0200510356681
ENSMUSG00000032323.9	0.630139749371125	0	0	12.16509841535	0	0.963153180101469	0	0
ENSMUSG00000032324.10	34.6576862154119	42.0292729620622	30.1313866216994	40.839973251532	58.542455124703	40.4524335642617	85.2885365298536	68.9259877382358
ENSMUSG00000032327.10	0	1.82735969400271	10.9568678624361	0	7.88071511294078	0	0	2.18812659486463
ENSMUSG00000032328.8	49.7810402003189	56.6481505140839	39.718646001331	47.7914580603034	61.9199044588204	233.083069584556	148.998045744925	155.356988235389
ENSMUSG00000032329.3	328.932949171727	282.327072723418	338.293295252715	302.389589181556	257.811965837634	211.893699622323	209.62483677217	194.743266942952
ENSMUSG00000032330.6	53.5618786965456	36.5471938800541	32.8706035873084	28.674874836182	43.9068413435272	52.9734249055808	106.867563844636	76.584430820262
ENSMUSG00000032332.13	6.93153724308237	4.56839923500676	9.58725937963161	10.4272272131571	9.00653155764661	427.640011965052	346.292009765791	400.427166860227
ENSMUSG00000032333.5	26.4658694735872	37.4608737270555	28.7617781388948	48.6603936613998	14.6356137811757	19.2630636020294	23.6341727733329	32.8218989229694
ENSMUSG00000032334.9	16.3836334836492	19.1872767870284	5.47843393121806	12.16509841535	23.6421453388223	18.2999104219279	13.3584454805795	27.3515824358079
ENSMUSG00000032336.13	330.193228670469	275.931313794409	313.640342562234	212.889222268624	363.638711639982	358.292982997746	263.058618694488	295.397090306725
ENSMUSG00000032338.8	6.30139749371125	3.65471938800541	5.47843393121806	2.60680680328928	1.12581644470583	0	1.02757272927534	4.37625318972926
ENSMUSG00000032340.7	560.19423719093	429.429528090636	427.317846635009	315.423623198002	297.215541402338	165.662346977453	204.486973125793	129.099469097013
ENSMUSG00000032342.9	63.0139749371125	60.3028699020893	47.9362968981581	60.8254920767498	56.2908222352913	45.268199464769	34.9374727953617	30.6337723281048
ENSMUSG00000032343.11	2.5205589974845	1.82735969400271	0	5.21361360657855	0	2.88945954030441	12.3308727513041	0
ENSMUSG00000032344.13	4.41097824559787	6.39575892900947	0	0.868935601096425	4.5032657788233	8.66837862091322	3.08271818782603	2.18812659486463
ENSMUSG00000032346.7	0	0	0	0	0	0	0	0
ENSMUSG00000032348.5	17.6439129823915	12.7915178580189	12.3264763452406	15.6408408197357	5.62908222352913	1.92630636020294	14.3860182098548	10.9406329743231
ENSMUSG00000032349.9	55.452297944659	35.6335140330528	47.9362968981581	53.8740072679784	42.7810248988214	31.7840549433485	25.6893182318836	10.9406329743231
ENSMUSG00000032350.8	42.8495029572365	56.6481505140839	46.5666884153535	43.4467800548213	13.5097973364699	166.625500157554	136.667172993621	90.8072536868821
ENSMUSG00000032352.11	303.727359196882	294.204910734436	519.081614982912	377.986986476945	424.432799654096	187.814870119786	177.770082164635	101.747886661205
ENSMUSG00000032353.8	15.123353984907	6.39575892900947	17.8049102764587	13.0340340164464	12.3839808917641	3.85261272040588	19.5238818562315	10.9406329743231
ENSMUSG00000032355.12	1459.40365954353	1315.69897968195	1265.51823811137	1088.77630817382	1411.77382166111	1060.43165129172	1151.90902951766	1044.83044904786
ENSMUSG00000032356.8	0.630139749371125	0.913679847001353	0	0	0	0.963153180101469	0	0
ENSMUSG00000032357.8	0	0	0	0	0	0	0	0
ENSMUSG00000032358.8	0	0	0	0	0	0	0	0
ENSMUSG00000032359.10	31.5069874685562	43.8566326560649	32.8706035873084	61.6944276778462	36.0261262305864	25.0419826826382	17.4687363976808	30.6337723281048
ENSMUSG00000032360.12	0	0	0	0	0	0	0	0
ENSMUSG00000032363.11	332.713787667954	272.276594406403	382.12076670246	345.836369236377	336.619116967042	21.1893699622323	50.3510637344919	50.3269116818864
ENSMUSG00000032366.11	4169.00458183936	5264.62327842179	5263.40539941775	3775.52518676397	5372.3960741362	7954.68211445803	6488.09421264452	5586.2871966894
ENSMUSG00000032368.10	0	2.74103954100406	0	0	0	0.963153180101469	0	0
ENSMUSG00000032369.9	7.5616769924535	9.13679847001353	6.84804241402258	12.16509841535	11.2581644470583	35.6366676637544	9.2481545634781	12.0346962717555
ENSMUSG00000032370.7	13.2329347367936	4.56839923500676	13.6960848280452	12.16509841535	19.138879559999	8.66837862091322	15.4135909391302	16.4109494614847
ENSMUSG00000032372.10	289.234144961346	128.828858427191	124.634371935211	84.2867533063533	129.46889114117	130.025679313698	131.529309347244	339.159622204017
ENSMUSG00000032373.10	1.89041924811337	0.913679847001353	0	0	0	0.963153180101469	0	0
ENSMUSG00000032374.10	124.137530626112	127.915178580189	99.9814192447297	128.602468962271	146.356137811757	248.493520466179	164.411636684055	247.258305219703
ENSMUSG00000032375.11	11.9726552380514	11.8778380110176	0	9.55829161206068	1.12581644470583	1.92630636020294	9.2481545634781	15.3168861640524
ENSMUSG00000032376.8	248.275061252223	253.089317619375	204.071663937873	205.937737459853	235.295636943518	354.440370277341	317.519973346081	378.545900911581
ENSMUSG00000032377.8	27.0960092229584	15.532557399023	1.36960848280452	17.3787120219285	15.7614302258816	17.3367572418264	17.4687363976808	19.6931393537817
ENSMUSG00000032380.4	10.082235989938	25.5830357160379	20.5441272420677	13.0340340164464	56.2908222352913	10.5946849811162	9.2481545634781	8.75250637945851
ENSMUSG00000032381.5	12.6027949874225	23.7556760220352	16.4353017936542	4.34467800548213	3.37744933411748	2.88945954030441	1.02757272927534	2.18812659486463
ENSMUSG00000032382.10	66.1646736839681	22.8419961750338	38.3490375185265	36.4952952460499	43.9068413435272	31.7840549433485	25.6893182318836	8.75250637945851
ENSMUSG00000032383.6	27.7261489723295	6.39575892900947	5.47843393121806	12.16509841535	2.25163288941165	4.81576590050735	5.13786364637672	2.18812659486463
ENSMUSG00000032384.11	223.699611026749	182.735969400271	147.917716142888	218.102835875203	227.414921830577	684.801911052145	570.302864747816	384.016217398742
ENSMUSG00000032386.11	146.192421854101	133.397257662198	169.83145186776	115.568434945825	130.594707585876	59.7154971662911	18.4963091269562	36.1040888152664
ENSMUSG00000032387.10	166.356893833977	230.247321444341	398.556068496114	403.186118908741	517.87556456468	239.825141845266	271.279200528691	322.748672742533
ENSMUSG00000032388.6	5.041117994969	1.82735969400271	4.10882544841355	3.4757424043857	0	5.77891908060881	4.11029091710138	2.18812659486463
ENSMUSG00000032392.10	5.041117994969	1.82735969400271	16.4353017936542	7.82042040986783	1.12581644470583	5.77891908060881	16.4411636684055	7.6584430820262
ENSMUSG00000032393.10	369.261893131479	338.061543390501	310.901125596625	298.044911176074	312.97697162822	384.298118860486	317.519973346081	349.006191880908
ENSMUSG00000032394.5	0	0.913679847001353	4.10882544841355	0	0	3.85261272040588	0	1.09406329743231
ENSMUSG00000032396.13	349.097421151603	338.061543390501	454.710016291099	522.230296258952	507.743216562328	116.541534792278	170.577073059707	216.624532891598
